lat,lon,cluster
50.9377254,6.9492967,0
50.9377338,6.9491759,0
50.8781834,7.0029703,2
50.9274839,6.9088235,1
50.9258185,6.9103081,1
50.9391006,7.0060039,3
50.927599,6.9435563,0
50.9457134,7.0812427,3
50.93295,6.9402873,0
50.9644556,6.8307826,4
50.9248708,6.9378984,0
50.9727104,7.072208,3
50.9312352,6.9439334,0
50.9635817,7.0011619,3
50.9303149,6.9427307,0
50.9647441,6.8314878,4
50.9568331,6.8782683,1
50.9307436,6.9474369,0
50.9332959,6.9453928,0
50.9242799,6.9585434,0
50.9202062,6.9277519,0
50.9775735,6.9665162,0
50.9477449,6.9592659,0
50.9152331,6.9185505,1
50.942498,6.9408496,0
50.9361073,6.9534567,0
50.944186,7.0031209,3
50.9447011,7.0036683,3
50.929652,7.0210853,3
50.9066009,6.958982,0
50.9501318,6.8451038,1
50.9363453,6.936416,0
50.9659858,6.975562,0
50.9685308,6.968728,0
50.967459,6.9533973,0
50.9648532,6.9534466,0
50.9647171,6.9534644,0
50.9647846,6.9534617,0
50.9625593,6.9517946,0
50.8790511,6.9632992,0
50.9438281,7.0308401,3
51.0174413,6.9164216,4
50.9243349,6.9444133,0
50.9357663,6.9534728,0
50.9215709,6.9612822,0
50.8754643,7.0981704,2
50.9237406,6.9364594,0
50.8751178,7.0981684,2
50.9178897,6.9237777,1
51.0692896,6.8610019,4
51.028976,6.8949685,4
51.0246704,6.8937435,4
51.0114986,6.9068934,4
50.9803155,6.9236049,1
50.9109236,6.9425782,0
50.9679662,6.953272,0
50.9355191,7.0609991,3
50.9332884,6.9342883,0
50.9643159,6.9477177,0
50.9620466,6.9995209,3
50.9300492,7.0400154,3
50.951391,6.9520315,0
50.9204443,6.9559464,0
50.9679858,7.0103438,3
50.9654762,7.0093914,3
50.9639927,7.0113429,3
50.9638067,7.0115821,3
50.9637513,7.0116519,3
50.9639953,7.011684,3
50.964179,7.0114426,3
50.9644459,7.0110875,3
50.9654271,7.0098355,3
50.919216,6.9618604,0
50.9381561,6.9608956,0
50.9089264,6.9411028,0
50.9299748,6.9391268,0
50.910895,6.9426575,0
50.9115055,6.9411796,0
51.0012159,6.9804306,3
50.9949077,6.9258137,4
50.9935217,6.9340253,4
50.9368046,6.9763743,0
50.9301827,6.99674,3
50.995962,6.9141126,4
50.9731199,7.0121116,3
50.917928,6.9237055,1
51.0210884,6.9074723,4
50.9746935,6.9467012,0
50.9253571,6.9195495,1
50.9177946,6.9238978,1
50.9400312,6.9379299,0
50.9392116,6.95851,0
50.9602347,6.8995044,1
50.9050788,7.0761174,2
50.9380817,6.9344747,0
50.933033,6.9527286,0
50.9329601,6.9527765,0
50.9529538,6.9563706,0
50.9545906,6.9253088,1
50.9320359,6.9196914,1
50.9406607,6.9433449,0
50.9379117,6.9601206,0
50.9465082,6.9227506,1
50.9432532,6.9593858,0
50.9563807,6.9131957,1
50.9386666,7.0067112,3
50.9379546,6.9387702,0
50.9302776,6.9413748,0
50.9605598,7.0074946,3
50.9143253,6.9307847,0
50.969915,7.0087726,3
50.9226791,6.9270032,1
50.9415139,6.9405545,0
50.9233887,6.9117962,1
50.9355216,6.9598213,0
50.9300428,6.9414704,0
50.8835366,7.0583571,2
51.0181313,6.9027472,4
50.9105178,6.941276,0
50.9501222,6.9235197,1
50.9340968,6.9522983,0
50.9321053,6.948696,0
50.9486701,6.9204278,1
50.8695909,7.0460719,2
50.8673168,7.0464144,2
50.9389013,7.0115798,3
50.9279656,6.9438852,0
50.942788,6.9410831,0
50.9376273,6.9368291,0
50.9360403,6.937156,0
50.8969605,7.0309129,2
51.0236028,6.8965154,4
50.9291689,6.945641,0
50.9206048,6.9567461,0
50.9652216,6.9531953,0
50.9517288,6.9596626,0
51.0073926,7.0026409,3
50.9209296,6.9583969,0
50.9401093,6.9721891,0
50.92182,6.956781,0
50.942908,6.922541,1
50.914449,7.0486008,2
50.9194019,6.9611146,0
50.9632608,6.9501346,0
50.9790377,7.0699098,3
50.9738177,7.0751957,3
50.9236815,6.9116643,1
50.9249327,6.9109936,1
50.8661782,6.996283,2
50.9604313,7.0072719,3
50.9513789,6.9186526,1
50.9358258,6.9401309,0
50.9365107,6.9920522,3
50.9575246,6.993906,3
50.9401681,6.9688065,0
50.9361164,6.9393088,0
50.9473497,6.9563599,0
50.9466408,6.956391,0
50.9462987,6.9565523,0
50.9458475,6.9562827,0
50.9495805,6.9575159,0
50.9494483,6.9581114,0
50.9483017,6.9541731,0
50.9485963,6.9535885,0
50.9487454,6.9534086,0
50.9479291,6.9552149,0
50.9446208,6.9609024,0
50.9966364,7.0380022,3
50.9427198,6.9410612,0
50.9454197,6.9404203,0
50.8754927,7.0824868,2
50.9366098,6.9366429,0
50.9490257,6.9135119,1
50.946443,6.9226924,1
50.9369185,6.9468655,0
50.9370102,6.9468642,0
50.9434661,6.882902,1
50.9929183,7.0441277,3
50.936992,6.9402788,0
50.9316,7.0396622,3
50.893818,6.9659516,0
50.9796896,6.8479147,4
50.9201563,6.9276886,0
50.9369844,6.8996575,1
50.9699041,7.0463785,3
50.9395694,6.9230093,1
50.9363867,6.9332577,0
50.9366053,6.9137709,1
50.9624751,6.9512005,0
50.9628469,6.951722,0
50.9634465,6.9515418,0
50.96315,6.9516351,0
50.9389584,6.9594408,0
50.9385496,6.9593119,0
50.9536569,6.9565617,0
50.9839146,7.0116869,3
50.9548876,6.9659006,0
50.9552003,6.96618,0
50.9498082,6.9527043,0
50.9280984,6.9445304,0
50.8699926,6.9960621,2
50.9335697,6.9556738,0
50.9363636,6.935424,0
50.9805236,6.8980376,4
50.8681276,7.0162017,2
50.9327112,6.9636387,0
50.9086924,6.9411307,0
50.9669464,6.9631735,0
50.9018675,6.9433723,0
50.9356196,6.9349478,0
50.961559,6.954236,0
50.9661301,6.9518722,0
50.9243492,6.9585398,0
50.9268625,6.9580313,0
50.9387488,6.9536326,0
50.9634856,6.9537555,0
50.9625528,6.9588381,0
50.9716912,7.0505672,3
50.9684135,7.03911,3
50.9500453,6.9571499,0
50.9211254,6.9607781,0
50.9599047,6.9547224,0
50.9709595,7.0729931,3
50.9376293,6.9590991,0
50.918611,6.9601402,0
50.9183183,6.9606023,0
50.9417064,7.007154,3
50.9258516,6.9447432,0
50.8578144,7.0876878,2
50.9194558,6.9532356,0
50.9553178,6.9077568,1
50.9396943,6.938472,0
50.9682526,7.0105474,3
50.9555309,6.932017,1
50.9727702,7.0535254,3
50.9754845,7.0611593,3
50.9332023,6.9395718,0
50.9301066,6.9407863,0
50.9360531,6.9754297,0
50.9466822,6.9245585,1
50.9461684,6.9234923,1
50.9489286,6.9551653,0
50.9361523,6.9520847,0
50.9428179,6.9426526,0
50.9470812,6.8976392,1
50.901794,7.0256514,2
50.8620927,7.0940527,2
50.9193218,6.9608171,0
50.9353156,6.9430863,0
50.9407296,6.9420209,0
50.8574075,7.0874835,2
50.88366,7.0557941,2
50.9400182,6.9453812,0
50.8461928,7.0046487,2
50.937281,6.9979819,3
50.9233422,6.9251139,1
50.9237189,6.9263139,1
50.9233871,6.9252522,1
50.9232402,6.9248111,1
50.951358,6.9791184,0
50.9514949,6.9144308,1
50.9505094,6.9803961,0
50.9636717,7.0009845,3
50.9222973,6.92147,1
50.9431116,7.0516539,3
50.9553266,6.8813457,1
50.9293666,7.06462,2
50.969154,7.0412092,3
50.9802101,6.9479933,0
50.9205486,6.9574305,0
50.9074773,6.9412713,0
50.9460606,6.9562986,0
50.946268,6.9562943,0
50.9205203,6.9214314,1
50.9369861,6.8983645,1
50.9709264,7.0125146,3
50.9299186,6.9409094,0
50.9306896,6.95709,0
50.9391163,7.0105307,3
50.9503028,7.0431884,3
50.9384189,7.0528992,3
50.9150357,6.9934347,0
50.937243,6.9486839,0
50.9199024,6.9322269,0
50.9204336,6.9328025,0
50.9706295,6.9519317,0
50.9282018,6.9408068,0
50.9280496,6.9402169,0
50.9384964,6.9366599,0
50.9415802,6.9370596,0
50.9156057,6.9281851,0
50.9616398,6.901026,1
50.9555903,6.9321251,1
50.9661996,6.9532101,0
50.9646641,6.9534702,0
50.9457329,6.9261837,1
50.9363922,6.9329633,0
50.9363546,6.9361369,0
50.9363603,6.9356495,0
50.9366034,6.9368398,0
50.9400567,6.9348593,0
50.9390426,6.9345106,0
50.9415601,6.9552694,0
50.9105689,6.9598741,0
50.9168736,6.9610247,0
50.9169869,6.9609871,0
50.9165997,6.960727,0
50.9204091,6.9619165,0
50.9749619,7.0752031,3
50.9306028,6.9210862,1
50.8734028,6.9537543,0
50.9403904,6.9455783,0
50.9432675,7.0427404,3
50.9664466,6.9108547,1
50.9095102,6.9614714,0
50.9785285,7.0707645,3
50.9477269,6.9448451,0
50.9497855,6.9120492,1
50.9273893,6.9420601,0
50.9367164,6.9378015,0
50.9231843,6.9595453,0
50.9480917,6.9314231,0
50.9447547,6.951991,0
50.9802848,6.8668264,4
50.9425169,6.9503655,0
50.9727616,6.951465,0
50.937224,6.8709723,1
50.9743057,6.9507612,0
50.9747335,7.0433334,3
50.9547174,6.9272403,1
50.9631915,7.0037081,3
50.976422,6.9603042,0
51.0225879,6.8996166,4
50.9346379,7.0246573,3
50.9550305,6.931518,1
50.9489344,6.9206429,1
50.9163803,6.9259358,1
50.9237478,6.9670182,0
50.9430259,6.949637,0
50.9758197,7.0254412,3
50.984527,7.0106112,3
50.9340195,6.94907,0
50.940666,6.959544,0
50.9341314,6.9606935,0
50.9272451,6.9450773,0
50.9363346,6.9446874,0
50.9607198,6.9820099,0
50.952151,6.9128252,1
50.9387907,6.9617943,0
50.9661432,6.9747207,0
50.937004,6.9564337,0
50.9463736,6.9230508,1
50.9734602,7.0082987,3
50.974227,7.0089202,3
50.9565069,6.9262254,1
50.9426761,7.0094048,3
50.9399336,7.0107669,3
50.9924227,6.9160837,4
50.94672,7.0093439,3
50.9400916,7.0070686,3
50.927101,6.9372828,0
50.9638256,7.0027735,3
50.9243719,6.933659,0
50.9610948,7.0043821,3
50.9693025,6.9781915,0
50.9488578,6.9213643,1
50.922548,6.9590219,0
50.950455,6.9268134,1
50.9344691,6.9203123,1
50.9023352,6.9714292,0
50.8986915,6.9662013,0
50.9343416,6.9505481,0
50.9406575,6.9502392,0
50.9460454,6.9251806,1
50.8849545,7.0552465,2
50.9189445,6.9274333,1
50.9180933,6.9247141,1
50.9523874,6.9540951,0
50.9343967,6.972015,0
50.931645,6.9767199,0
50.8454981,7.0046525,2
50.9347194,6.9451768,0
50.9554974,6.9224366,1
50.9706652,7.0075802,3
50.9951705,6.9248539,4
50.9092549,6.9573845,0
50.9269959,6.9797291,0
50.9452365,6.9387663,0
50.9520581,6.9956195,3
50.9509287,6.9274391,1
50.9254953,6.872444,1
50.9299228,6.9368312,0
51.0043973,6.9603674,0
50.9615827,6.918186,1
50.9640969,6.9530035,0
50.8736154,6.9467429,0
50.8872036,7.0003464,2
50.9312366,6.9411745,0
50.8579499,7.0837978,2
50.948434,7.0024656,3
50.8893599,7.0555793,2
50.8978641,6.9520823,0
50.9208884,6.9647203,0
50.9612418,6.9580185,0
50.934269,7.0610875,3
50.9217565,6.9500074,0
50.9433682,6.9102683,1
50.9396053,6.952801,0
50.9452018,6.9209321,1
50.9710842,7.0055642,3
50.9639319,7.0131517,3
50.9343912,6.9507132,0
50.9600071,6.9501745,0
50.9493366,6.9459907,0
50.8893557,6.991664,0
50.9928282,6.9067255,4
50.9457559,6.9476121,0
50.9583728,6.9088887,1
50.9467304,6.8391122,1
50.9703581,7.0071669,3
50.9243421,6.9261027,1
50.9051764,6.9536733,0
50.935024,6.9335016,0
50.9229387,6.9589432,0
50.9577425,6.8601506,1
50.9519508,6.9598972,0
50.9450125,6.828831,1
50.9128469,6.9656618,0
50.9406158,7.0074371,3
50.9453476,6.8983644,1
50.9563609,6.932904,0
50.9595375,6.8333217,4
50.9510094,6.9544502,0
50.9733914,6.8637293,4
50.9370406,6.9738925,0
50.9260899,6.925023,1
50.943169,6.928848,1
50.9322332,6.9323419,0
50.9669656,6.9667194,0
50.8372077,7.0697326,2
50.9265136,6.9139147,1
50.9469537,6.9626887,0
50.9410147,6.8959867,1
50.9465829,6.8290376,1
50.9413093,6.898999,1
50.9605136,6.9471198,0
50.9464955,6.8855808,1
50.8790856,7.082464,2
50.9370334,6.9376752,0
50.9487189,6.9433338,0
50.9109971,6.9891499,0
50.9529275,6.9251307,1
50.960944,6.9498946,0
50.9596621,6.9499824,0
50.959717,6.9499717,0
50.9830965,6.9479134,0
50.9257235,6.923408,1
50.8970804,7.0694298,2
50.9091768,6.9029438,1
50.9658693,6.8337843,4
50.955092,6.8819282,1
50.9549774,6.8811886,1
50.9526705,6.9086247,1
50.9069603,6.9401984,0
50.9341264,6.9985282,3
50.9623431,6.9040644,1
51.0350974,6.9046115,4
51.0366268,6.9029234,4
50.9304192,7.0562555,3
50.9709807,7.0158376,3
50.9354315,7.0363792,3
50.9347794,7.0400446,3
50.9303847,7.0388263,3
51.0266507,6.8902743,4
50.9243039,6.8707627,1
50.9966735,6.9135198,4
51.0208173,6.9085193,4
50.9876778,6.9616244,0
50.9392436,6.9601245,0
50.9364448,6.9198712,1
50.934724,6.9753527,0
50.9366816,6.9726452,0
50.9237366,6.9482651,0
50.9461329,6.910516,1
50.9318565,6.9606155,0
50.9335332,6.9611759,0
50.998005,6.9040664,4
50.8914709,6.9865409,0
50.9411846,6.8870646,1
50.9584051,6.9424677,0
50.9278291,6.9431974,0
50.9388497,6.9871397,0
50.9769498,6.8853925,4
50.9515405,7.0220448,3
50.9451138,6.9529524,0
50.8893526,7.0550888,2
50.8978791,7.0766994,2
50.9309506,6.9597916,0
50.9325414,6.9601945,0
50.9444525,7.0472546,3
50.9356917,6.931795,0
50.9420857,7.0040792,3
50.9445245,6.9187654,1
50.9712318,6.9678163,0
50.9837109,7.0647612,3
50.9139813,6.9453645,0
50.9279121,6.9269451,1
50.9279939,6.9270621,1
50.9280232,6.9272412,1
50.9277982,6.9267411,1
50.9471979,6.9153499,1
50.9535192,6.9152822,1
50.9498757,6.9112964,1
50.9346619,6.9379095,0
50.9326054,6.9340521,0
50.9287023,6.9465002,0
50.9592559,6.9024155,1
50.9502408,6.8995856,1
50.9507216,6.9130704,1
50.957732,6.9054387,1
50.9704299,6.951943,0
50.9673397,6.9534459,0
50.9364769,6.898383,1
50.9530595,6.9588195,0
50.9688194,6.9386016,0
50.9174388,6.9088033,1
50.9363685,6.9338055,0
51.059582,6.857069,4
50.9482007,6.9266249,1
50.954964,6.9161172,1
50.9411219,6.9455092,0
50.9073398,6.9567916,0
50.9142105,6.9480052,0
50.9602171,6.9177308,1
50.9409263,6.943984,0
50.9309121,6.9197531,1
50.909594,6.9684405,0
50.9474889,6.9603082,0
50.9687222,7.0456427,3
50.937185,6.9284994,1
50.9341558,6.9771226,0
50.953444,6.9216243,1
50.9282174,6.8401667,1
50.9080593,6.9631166,0
50.9524091,6.9520429,0
50.9608817,6.937821,0
50.974285,7.0745311,3
50.9762531,7.001246,3
50.9354109,6.9409484,0
50.953704,6.9198855,1
50.9575357,6.9010473,1
50.9588887,6.8980421,1
50.9662752,6.8339333,4
50.9358539,6.9494867,0
50.9424138,6.9510449,0
50.942839,6.9541466,0
50.942673,6.9569413,0
50.9728169,6.9531184,0
50.9493861,6.9177017,1
50.9383437,6.9571212,0
50.9488209,6.9465501,0
50.9703639,7.0468837,3
50.9607417,7.0063925,3
50.9302881,6.9147792,1
50.9433635,6.9417141,0
50.9472443,6.9225225,1
50.9509115,7.0055251,3
50.9565549,6.9556712,0
50.9533115,6.9631382,0
50.9166189,6.9257708,1
50.9166902,6.9262783,1
50.9805123,7.0300669,3
50.9703777,7.0088359,3
50.9095998,6.962694,0
50.9645408,6.953466,0
50.989219,6.9614844,0
50.9453845,7.077563,3
50.9361185,6.9591152,0
50.8816274,7.0810725,2
50.9481728,6.9202781,1
50.9222434,6.9213165,1
50.8842835,7.0566919,2
50.9486672,6.9197992,1
50.986905,6.9914727,3
50.9379781,6.9496497,0
50.9213788,6.9602284,0
50.9391393,6.9515085,0
50.9410608,6.940493,0
50.9362041,6.9386295,0
50.921325,6.957875,0
50.960776,7.0068274,3
51.0022098,6.9793537,3
50.9388893,6.9603359,0
50.9389904,6.9621738,0
50.883341,7.0592683,2
50.9103871,6.9412056,0
50.9222671,7.0851912,2
50.9217761,7.0813502,2
50.9421126,6.834015,1
50.933177,7.0207985,3
50.9649165,6.9765053,0
50.9285612,6.9113459,1
50.9404872,7.0096049,3
50.943882,7.0100934,3
51.0009965,7.040182,3
50.9619987,7.0051497,3
50.9505419,6.9562633,0
50.8930288,6.9962963,0
51.0629792,6.8611618,4
50.9290571,6.9125192,1
50.9292567,6.9121632,1
50.9303164,6.9956233,3
50.9379149,7.0015697,3
50.9219839,6.9614053,0
50.9443963,6.9608014,0
50.9649055,6.9348687,0
50.9378577,7.0009823,3
50.9379298,7.001776,3
50.937864,7.003894,3
50.938396,7.005244,3
50.9377401,6.9991676,3
50.9370422,6.8965251,1
51.0216619,6.897402,4
50.962185,6.9540567,0
50.8825169,7.0800822,2
51.0004661,7.0391126,3
50.8765505,6.9592871,0
50.9514095,6.9572991,0
50.9389205,6.9464874,0
50.9374598,6.8997882,1
50.9429209,7.0455115,3
50.8842698,7.0583488,2
50.9323864,6.8543504,1
50.9314107,6.9375736,0
50.9373072,6.9394946,0
50.9352774,6.9373625,0
50.9347566,7.061611,3
50.9369779,6.8988734,1
50.9629445,6.9543079,0
50.9638034,6.975986,0
50.8857619,7.0585278,2
50.9557498,6.8805231,1
50.8920067,6.9968707,0
51.0117534,6.9065571,4
51.0252366,6.9588342,4
50.9640965,6.9540472,0
50.9427007,6.9470374,0
50.937054,6.9485492,0
50.931717,6.9559779,0
50.9203044,7.0975108,2
50.9139732,6.9429067,0
50.9352357,6.9373938,0
50.9221847,6.9595873,0
50.919548,6.9672364,0
50.9511903,6.9568126,0
50.9652146,6.9789058,0
50.9364115,6.9500063,0
50.9259625,6.8972756,1
50.9362293,6.956018,0
50.9718852,7.0522372,3
50.9422997,6.9507265,0
50.9079315,6.9642918,0
50.9364224,6.8366,1
50.9169083,6.9253173,1
50.9733221,6.866557,4
50.9343372,6.9372647,0
50.8754203,6.956727,0
50.9625637,6.9539923,0
51.0141911,6.8530852,4
50.8825455,7.057322,2
50.8840944,7.0587601,2
50.9574179,6.9236134,1
50.9166017,6.9908734,0
50.916715,6.9899956,0
50.9081456,6.9642407,0
50.9111978,7.0528914,2
51.0221614,6.8978076,4
50.8921308,6.9935535,0
50.9678153,7.0112486,3
50.9992756,6.8790998,4
50.8929847,6.9939892,0
50.8931615,6.9947423,0
50.9099705,6.9675547,0
50.9433225,6.9477266,0
50.9617862,7.0060601,3
50.9996962,6.8802781,4
51.0137844,6.8544116,4
50.9368526,6.9775359,0
50.9767882,7.0722507,3
50.9804016,6.9483762,0
50.9678132,7.0111984,3
50.9403893,6.9388075,0
50.963226,6.9538064,0
50.8583386,7.0936746,2
50.9240135,6.9504118,0
50.9324932,6.9390528,0
50.9195658,6.9047876,1
50.9373096,6.912191,1
50.9390042,6.9500743,0
50.9345738,6.9601513,0
50.9359379,6.9600829,0
50.9377025,6.9540084,0
50.939458,6.932379,0
50.9302813,6.9568738,0
50.9304265,6.9339013,0
51.0252174,6.958801,4
50.9304213,6.9168089,1
50.9611361,7.0041158,3
50.9576698,7.0008934,3
50.8918683,6.9904932,0
50.9407354,6.9413879,0
51.0199953,6.8954607,4
50.9668868,6.9759545,0
50.8979541,7.0296389,2
50.9475582,6.9619324,0
50.9099996,6.94159,0
50.9521688,6.9133806,1
50.9217997,6.9680156,0
50.9702759,7.0466157,3
50.9325941,6.935482,0
50.9458003,6.923455,1
50.9949315,6.9254113,4
50.9510833,6.9582126,0
50.9374878,6.9449479,0
50.937088,6.9619478,0
50.9350028,6.9364498,0
50.8922406,7.0781451,2
50.9296765,6.9378969,0
51.0047856,6.899569,4
50.9213464,6.9494241,0
50.9042511,6.9648357,0
50.9437668,6.9421204,0
50.9243771,6.9449135,0
50.9252694,6.9582298,0
50.9313983,6.9375953,0
50.9205591,6.9555753,0
50.9386343,6.9512096,0
50.9366908,6.9364479,0
50.9363633,6.9368048,0
50.9705585,7.0090507,3
51.063811,6.86432,4
50.9406158,6.960824,0
50.9493651,6.9600314,0
50.884126,7.0548297,2
50.9364431,7.0045987,3
50.9482714,6.960011,0
50.9322859,6.9360346,0
50.9396681,6.9605866,0
50.9336525,6.9564395,0
50.9336556,6.8606368,1
50.9282603,6.9634869,0
50.9220495,7.0832468,2
50.949635,6.9552433,0
50.9407011,6.9558898,0
50.9382806,6.9457799,0
50.9216634,6.9332683,0
50.951983,6.9592402,0
50.9369708,6.9727403,0
51.0238009,6.8959174,4
51.0150349,6.8584062,4
50.8459537,7.0053127,2
50.9688205,6.9387764,0
50.9069797,6.9635114,0
50.9345032,6.9451552,0
50.9371644,6.998977,3
50.9384174,6.8391606,1
50.9201233,6.9276536,0
50.9439275,6.9422668,0
50.9616285,6.9491672,0
50.9406755,6.9600503,0
50.9220154,6.9559334,0
50.9379184,6.9398229,0
50.9393335,6.9357079,0
50.885877,7.059991,2
50.9510818,6.9525017,0
50.9394289,6.9399663,0
50.8479178,6.975911,0
50.9464625,6.9583012,0
50.962919,6.9529178,0
51.0181506,6.9027066,4
50.933605,6.9477256,0
50.9445194,6.9542281,0
50.9203234,6.9402665,0
50.937706,6.9499365,0
50.969119,7.0422776,3
50.9859472,6.9975456,3
50.9678256,6.9072699,1
50.9505141,6.9135669,1
50.9986242,6.8777381,4
50.8939261,6.9941592,0
50.8813537,7.0802158,2
50.8919488,7.077722,2
50.9257838,6.9656007,0
50.9510755,6.9112899,1
50.9631563,7.0046492,3
50.9722571,7.0112146,3
50.9719159,7.0522446,3
50.9692523,7.0411856,3
50.8625376,7.0079115,2
50.9427551,7.0016762,3
50.9332778,6.9347059,0
50.9291786,6.937108,0
50.9647066,6.8314075,4
50.9675391,6.8736275,1
50.8492317,6.9729522,0
50.981527,7.0332024,3
50.9468207,6.8912993,1
50.9481401,6.8483332,1
50.9465324,6.8433156,1
50.9170023,6.9240267,1
50.9396461,6.9548001,0
50.9359848,6.8352147,1
50.9759615,6.8651785,4
50.9031628,6.9638153,0
50.9433825,6.8828303,1
50.9361589,6.9439454,0
50.9197968,6.9204786,1
50.9432912,6.9478529,0
51.0135908,6.8552784,4
50.9458555,6.9735478,0
50.9462698,6.9384099,0
50.9430731,6.9350768,0
50.9387318,6.8334738,1
50.9552561,6.9078749,1
50.9554898,6.8814166,1
50.9554201,6.8805771,1
50.9504652,6.8447667,1
50.9001335,7.0183258,2
50.9001614,7.0183566,2
51.0494533,6.9193897,4
51.037028,6.9024876,4
51.0291679,6.8920353,4
50.8766918,6.9594543,0
50.9661529,7.013255,3
50.9108781,6.9427205,0
50.9403306,7.0261216,3
50.9369794,6.9331209,0
50.9353236,6.9347751,0
50.9502792,6.9554023,0
50.9242385,6.958802,0
50.9042996,6.9666122,0
50.9091702,6.9699479,0
50.9582481,6.899411,1
50.9754983,7.0743712,3
